"","Participant","Age","Gender","Ethnicity","Familiar Yes/No","RFamiliar explain","Trait","Identity","ImageID","Rating","Identity Mean","Variance"
"303",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG003",5,4.1,0.9
"304",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG004",4,4.1,0.0999999999999996
"305",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG005",3,4.1,1.1
"306",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG006",4,4.1,0.0999999999999996
"307",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG007",3,4.1,1.1
"308",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG008",4,4.1,0.0999999999999996
"309",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG009",4,4.1,0.0999999999999996
"310",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG010",5,4.1,0.9
"311",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG011",5,4.1,0.9
"312",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG012",4,4.1,0.0999999999999996
"313",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG013",4,4.1,0.0999999999999996
"314",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG014",5,4.1,0.9
"315",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG015",5,4.1,0.9
"316",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG016",3,4.1,1.1
"317",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG017",5,4.1,0.9
"318",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG018",5,4.1,0.9
"319",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG019",4,4.1,0.0999999999999996
"320",1,23,"Female","Australian","No","NA","Trustworthiness","MG","MG020",5,4.1,0.9
"321",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH001",6,4.95,1.05
"322",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH002",4,4.95,0.95
"323",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH003",5,4.95,0.0499999999999998
"324",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH004",5,4.95,0.0499999999999998
"325",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH005",4,4.95,0.95
"326",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH006",4,4.95,0.95
"327",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH007",4,4.95,0.95
"328",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH008",4,4.95,0.95
"329",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH009",6,4.95,1.05
"330",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH010",3,4.95,1.95
"331",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH011",4,4.95,0.95
"332",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH012",6,4.95,1.05
"333",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH013",4,4.95,0.95
"334",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH014",6,4.95,1.05
"335",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH015",5,4.95,0.0499999999999998
"336",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH016",7,4.95,2.05
"337",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH017",5,4.95,0.0499999999999998
"338",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH018",5,4.95,0.0499999999999998
"339",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH019",6,4.95,1.05
"340",1,23,"Female","Australian","No","NA","Trustworthiness","MH","MH020",6,4.95,1.05
"341",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA001",6,6.75,0.75
"342",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA002",7,6.75,0.25
"343",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA003",7,6.75,0.25
"344",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA004",7,6.75,0.25
"345",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA005",7,6.75,0.25
"346",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA006",7,6.75,0.25
"347",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA007",6,6.75,0.75
"348",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA008",6,6.75,0.75
"349",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA009",7,6.75,0.25
"350",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA010",7,6.75,0.25
"351",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA011",7,6.75,0.25
"352",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA012",7,6.75,0.25
"353",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA013",7,6.75,0.25
"354",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA014",6,6.75,0.75
"355",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA015",7,6.75,0.25
"356",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA016",6,6.75,0.75
"357",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA017",7,6.75,0.25
"358",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA018",6,6.75,0.75
"359",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA019",7,6.75,0.25
"360",3,50,"Female","Australian","No","NA","Trustworthiness","FA","FA020",8,6.75,1.25
"361",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB001",7,7.1,0.0999999999999996
"362",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB002",7,7.1,0.0999999999999996
"363",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB003",7,7.1,0.0999999999999996
"364",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB004",7,7.1,0.0999999999999996
"365",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB005",7,7.1,0.0999999999999996
"366",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB006",7,7.1,0.0999999999999996
"367",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB007",8,7.1,0.9
"368",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB008",8,7.1,0.9
"369",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB009",6,7.1,1.1
"370",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB010",7,7.1,0.0999999999999996
"371",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB011",7,7.1,0.0999999999999996
"372",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB012",7,7.1,0.0999999999999996
"373",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB013",7,7.1,0.0999999999999996
"374",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB014",7,7.1,0.0999999999999996
"375",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB015",7,7.1,0.0999999999999996
"376",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB016",8,7.1,0.9
"377",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB017",7,7.1,0.0999999999999996
"378",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB018",7,7.1,0.0999999999999996
"379",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB019",7,7.1,0.0999999999999996
"380",3,50,"Female","Australian","No","NA","Trustworthiness","FB","FB020",7,7.1,0.0999999999999996
"381",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC001",6,6.95,0.95
"382",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC002",7,6.95,0.0499999999999998
"383",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC003",7,6.95,0.0499999999999998
"384",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC004",7,6.95,0.0499999999999998
"385",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC005",7,6.95,0.0499999999999998
"386",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC006",7,6.95,0.0499999999999998
"387",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC007",7,6.95,0.0499999999999998
"388",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC008",7,6.95,0.0499999999999998
"389",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC009",7,6.95,0.0499999999999998
"390",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC010",7,6.95,0.0499999999999998
"391",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC011",8,6.95,1.05
"392",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC012",7,6.95,0.0499999999999998
"393",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC013",7,6.95,0.0499999999999998
"394",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC014",7,6.95,0.0499999999999998
"395",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC015",7,6.95,0.0499999999999998
"396",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC016",7,6.95,0.0499999999999998
"397",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC017",7,6.95,0.0499999999999998
"398",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC018",6,6.95,0.95
"399",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC019",7,6.95,0.0499999999999998
"400",3,50,"Female","Australian","No","NA","Trustworthiness","FC","FC020",7,6.95,0.0499999999999998
"401",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD001",7,6.75,0.25
"402",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD002",7,6.75,0.25
"403",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD003",7,6.75,0.25
"404",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD004",7,6.75,0.25
"405",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD005",7,6.75,0.25
"406",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD006",7,6.75,0.25
"407",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD007",3,6.75,3.75
"408",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD008",7,6.75,0.25
"409",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD009",7,6.75,0.25
"410",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD010",7,6.75,0.25
"411",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD011",8,6.75,1.25
"412",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD012",7,6.75,0.25
"413",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD013",6,6.75,0.75
"414",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD014",7,6.75,0.25
"415",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD015",7,6.75,0.25
"416",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD016",6,6.75,0.75
"417",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD017",7,6.75,0.25
"418",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD018",7,6.75,0.25
"419",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD019",7,6.75,0.25
"420",3,50,"Female","Australian","No","NA","Trustworthiness","FD","FD020",7,6.75,0.25
"421",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE001",7,6.6,0.4
"422",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE002",7,6.6,0.4
"423",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE003",7,6.6,0.4
"424",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE004",7,6.6,0.4
"425",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE005",5,6.6,1.6
"426",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE006",8,6.6,1.4
"427",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE007",7,6.6,0.4
"428",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE008",6,6.6,0.6
"429",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE009",6,6.6,0.6
"430",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE010",7,6.6,0.4
"431",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE011",7,6.6,0.4
"432",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE012",7,6.6,0.4
"433",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE013",6,6.6,0.6
"434",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE014",7,6.6,0.4
"435",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE015",6,6.6,0.6
"436",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE016",6,6.6,0.6
"437",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE017",7,6.6,0.4
"438",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE018",6,6.6,0.6
"439",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE019",7,6.6,0.4
"440",3,50,"Female","Australian","No","NA","Trustworthiness","FE","FE020",6,6.6,0.6
"441",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF001",7,6.6,0.4
"442",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF002",7,6.6,0.4
"443",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF003",7,6.6,0.4
"444",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF004",8,6.6,1.4
"445",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF005",7,6.6,0.4
"446",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF006",6,6.6,0.6
"447",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF007",5,6.6,1.6
"448",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF008",7,6.6,0.4
"449",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF009",6,6.6,0.6
"450",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF010",6,6.6,0.6
"451",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF011",6,6.6,0.6
"452",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF012",8,6.6,1.4
"453",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF013",7,6.6,0.4
"454",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF014",7,6.6,0.4
"455",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF015",7,6.6,0.4
"456",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF016",6,6.6,0.6
"457",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF017",5,6.6,1.6
"458",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF018",7,6.6,0.4
"459",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF019",6,6.6,0.6
"460",3,50,"Female","Australian","No","NA","Trustworthiness","FF","FF020",7,6.6,0.4
"461",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG001",7,7,0
"462",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG002",7,7,0
"463",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG003",7,7,0
"464",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG004",7,7,0
"465",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG005",7,7,0
"466",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG006",8,7,1
"467",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG007",7,7,0
"468",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG008",7,7,0
"469",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG009",7,7,0
"470",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG010",7,7,0
"471",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG011",7,7,0
"472",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG012",7,7,0
"473",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG013",7,7,0
"474",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG014",7,7,0
"475",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG015",7,7,0
"476",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG016",7,7,0
"477",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG017",7,7,0
"478",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG018",6,7,1
"479",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG019",7,7,0
"480",3,50,"Female","Australian","No","NA","Trustworthiness","FG","FG020",7,7,0
"481",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH001",7,6.95,0.0499999999999998
"482",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH002",7,6.95,0.0499999999999998
"483",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH003",7,6.95,0.0499999999999998
"484",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH004",6,6.95,0.95
"485",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH005",7,6.95,0.0499999999999998
"486",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH006",7,6.95,0.0499999999999998
"487",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH007",7,6.95,0.0499999999999998
"488",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH008",7,6.95,0.0499999999999998
"489",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH009",7,6.95,0.0499999999999998
"490",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH010",7,6.95,0.0499999999999998
"491",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH011",7,6.95,0.0499999999999998
"492",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH012",7,6.95,0.0499999999999998
"493",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH013",7,6.95,0.0499999999999998
"494",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH014",7,6.95,0.0499999999999998
"495",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH015",7,6.95,0.0499999999999998
"496",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH016",7,6.95,0.0499999999999998
"497",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH017",7,6.95,0.0499999999999998
"498",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH018",7,6.95,0.0499999999999998
"499",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH019",7,6.95,0.0499999999999998
"500",3,50,"Female","Australian","No","NA","Trustworthiness","FH","FH020",7,6.95,0.0499999999999998
"501",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI001",8,7,1
"502",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI002",7,7,0
"503",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI003",7,7,0
"504",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI004",6,7,1
"505",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI005",7,7,0
"506",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI006",7,7,0
"507",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI007",7,7,0
"508",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI008",7,7,0
"509",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI009",7,7,0
"510",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI010",7,7,0
"511",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI011",7,7,0
"512",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI012",7,7,0
"513",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI013",7,7,0
"514",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI014",7,7,0
"515",3,50,"Female","Australian","No","NA","Trustworthiness","FI","FI015",7,7,0
